Campaign Name,Campaign ID,Ad Group Name,By Day,Age,Gender,Cost,CPM,CPC,CTR,Impressions,Clicks,Conversions,Cost per Conversion,Currency
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/16/2026,65+,Female,9.25,6.76,0.37,1.8,1368,25,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/29/2026,35-44,Male,19.32,9.73,0.46,2.09,1985,42,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/20/2026,25-34,Male,24.49,5.19,0.31,1.68,4721,79,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/24/2026,45-54,Male,15.96,6.63,0.42,1.6,2406,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/22/2026,25-34,Male,16.38,3.87,0.26,1.48,4231,63,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/06/2026,65+,Male,17.22,5.7,0.41,1.37,3023,42,1,17.22,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/13/2026,25-34,Female,22.0,7.03,0.4,1.75,3129,55,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/13/2026,18-24,Male,13.16,5.51,0.28,1.96,2390,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/16/2026,55-64,Male,13.26,9.11,0.39,2.33,1456,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/23/2026,25-34,Female,45.08,11.2,0.46,2.45,4024,98,1,45.08,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/10/2026,65+,Male,7.04,11.3,0.44,2.58,623,16,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/02/2026,35-44,Female,29.52,6.84,0.41,1.67,4317,72,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/28/2026,65+,Male,6.82,4.24,0.31,1.36,1609,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/03/2026,55-64,Female,15.68,9.68,0.49,1.95,1620,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/10/2026,45-54,Male,39.0,6.25,0.52,1.21,6238,75,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/22/2026,65+,Female,3.12,7.11,0.39,1.92,439,8,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/17/2026,18-24,Female,17.5,7.91,0.5,1.57,2213,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/28/2026,25-34,Male,38.11,7.49,0.37,2.03,5090,103,1,38.11,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/10/2026,45-54,Female,14.82,5.35,0.39,1.38,2770,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/07/2026,55-64,Female,16.96,5.52,0.32,1.72,3073,53,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/25/2026,55-64,Male,19.38,4.28,0.34,1.25,4528,57,1,19.38,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/01/2026,18-24,Female,7.56,4.09,0.36,1.13,1849,21,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/03/2026,55-64,Male,13.44,11.09,0.48,2.34,1212,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/28/2026,55-64,Male,18.02,5.02,0.34,1.48,3587,53,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/29/2026,45-54,Male,21.39,5.4,0.31,1.74,3960,69,1,21.39,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/02/2026,18-24,Male,39.06,5.57,0.62,0.9,7011,63,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/09/2026,45-54,Female,16.2,4.33,0.3,1.43,3743,54,1,16.2,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/01/2026,18-24,Female,10.14,4.04,0.39,1.04,2513,26,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/12/2026,55-64,Female,12.8,5.33,0.4,1.34,2402,32,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/13/2026,45-54,Male,4.5,4.78,0.3,1.61,941,15,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/15/2026,35-44,Female,28.38,6.8,0.66,1.03,4172,43,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/28/2026,25-34,Female,16.8,9.42,0.42,2.25,1784,40,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/15/2026,25-34,Female,18.06,7.32,0.43,1.71,2467,42,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/27/2026,45-54,Male,15.58,8.94,0.38,2.34,1742,41,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/15/2026,25-34,Male,57.54,10.14,0.42,2.42,5677,137,1,57.54,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/14/2026,45-54,Male,31.57,7.47,0.41,1.81,4229,77,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/24/2026,45-54,Female,32.2,9.27,0.46,2.02,3472,70,1,32.2,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/06/2026,18-24,Female,22.32,6.77,0.62,1.08,3297,36,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/11/2026,18-24,Male,19.95,6.51,0.35,1.86,3065,57,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/21/2026,55-64,Female,9.43,8.22,0.41,1.99,1147,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/08/2026,65+,Female,3.51,3.37,0.27,1.27,1041,13,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/16/2026,35-44,Male,25.23,4.45,0.29,1.54,5670,87,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/17/2026,45-54,Female,15.64,5.06,0.34,1.48,3093,46,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/11/2026,65+,Female,8.16,5.11,0.51,1.01,1598,16,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/02/2026,55-64,Male,8.84,3.67,0.26,1.4,2408,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/27/2026,35-44,Male,15.6,5.17,0.3,1.71,3018,52,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/25/2026,25-34,Male,17.0,5.75,0.34,1.68,2956,50,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/06/2026,25-34,Female,39.6,6.0,0.33,1.82,6599,120,1,39.6,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/08/2026,25-34,Male,11.02,7.81,0.38,2.09,1411,29,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/17/2026,35-44,Male,35.19,4.31,0.69,0.63,8166,51,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/13/2026,35-44,Male,16.77,8.64,0.39,2.2,1942,43,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/03/2026,18-24,Male,12.09,3.65,0.31,1.19,3313,39,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/23/2026,35-44,Female,8.99,4.02,0.29,1.39,2236,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/19/2026,55-64,Male,20.25,7.02,0.45,1.56,2883,45,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/29/2026,18-24,Female,10.92,3.34,0.28,1.19,3266,39,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/28/2026,35-44,Male,9.86,4.86,0.29,1.69,2029,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/02/2026,35-44,Female,24.32,6.1,0.32,1.9,3984,76,1,24.32,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/16/2026,35-44,Male,23.1,5.28,0.35,1.5,4378,66,1,23.1,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/25/2026,35-44,Male,26.22,7.53,0.46,1.64,3480,57,1,26.22,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/08/2026,45-54,Female,14.0,6.43,0.5,1.31,2176,28,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/03/2026,25-34,Female,26.1,5.79,0.3,1.94,4506,87,1,26.1,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/03/2026,18-24,Female,16.17,13.23,0.49,2.68,1222,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/19/2026,35-44,Male,43.68,7.63,0.39,1.96,5727,112,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/14/2026,25-34,Female,17.15,9.43,0.35,2.68,1819,49,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/06/2026,65+,Male,7.03,10.03,0.37,2.77,701,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/15/2026,18-24,Male,18.36,8.04,0.36,2.23,2285,51,1,18.36,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/24/2026,35-44,Male,35.26,5.2,0.41,1.27,6778,86,1,35.26,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/29/2026,18-24,Male,10.36,5.76,0.37,1.53,1798,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/05/2026,25-34,Female,22.05,12.36,0.49,2.51,1784,45,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/18/2026,65+,Male,10.12,5.91,0.44,1.34,1713,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/14/2026,18-24,Female,4.68,2.68,0.26,1.02,1746,18,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/03/2026,65+,Male,13.94,7.49,0.41,1.83,1861,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/14/2026,35-44,Female,35.2,6.94,0.64,1.09,5074,55,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/20/2026,55-64,Male,9.36,7.02,0.39,1.79,1334,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/26/2026,45-54,Male,15.91,4.94,0.37,1.33,3221,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/04/2026,55-64,Male,17.6,4.93,0.55,0.91,3568,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/20/2026,25-34,Female,31.2,8.34,0.48,1.74,3740,65,1,31.2,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/06/2026,65+,Female,7.77,5.3,0.37,1.41,1467,21,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/20/2026,55-64,Female,7.59,4.46,0.33,1.36,1702,23,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/07/2026,65+,Male,14.52,7.77,0.44,1.74,1868,33,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/02/2026,55-64,Female,10.08,8.04,0.42,1.94,1254,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/18/2026,18-24,Female,13.53,4.33,0.41,1.05,3124,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/30/2026,45-54,Female,8.99,4.65,0.31,1.5,1932,29,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/06/2026,25-34,Female,35.4,7.19,0.6,1.2,4922,59,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/10/2026,55-64,Male,8.37,3.95,0.31,1.29,2119,27,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/15/2026,45-54,Male,12.16,4.48,0.38,1.19,2713,32,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/10/2026,55-64,Male,6.15,4.6,0.41,1.12,1337,15,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/01/2026,35-44,Female,8.37,6.92,0.31,2.23,1209,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/14/2026,25-34,Male,19.25,8.59,0.35,2.45,2241,55,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/24/2026,45-54,Female,31.96,10.38,0.47,2.22,3078,68,1,31.96,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/02/2026,55-64,Male,17.55,7.78,0.45,1.74,2256,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/28/2026,18-24,Male,20.8,8.36,0.4,2.09,2489,52,1,20.8,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/14/2026,25-34,Female,8.58,5.85,0.33,1.75,1467,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/26/2026,65+,Female,3.3,5.39,0.33,1.56,612,10,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/12/2026,65+,Female,15.64,6.46,0.68,0.96,2422,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/12/2026,18-24,Male,12.24,4.68,0.34,1.36,2617,36,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/28/2026,55-64,Male,11.34,10.78,0.42,2.53,1052,27,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/10/2026,55-64,Female,7.25,4.11,0.29,1.41,1765,25,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/16/2026,55-64,Male,20.52,8.65,0.36,2.4,2372,57,1,20.52,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/15/2026,25-34,Male,39.48,8.06,0.42,1.92,4900,94,1,39.48,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/21/2026,65+,Female,8.33,6.95,0.49,1.42,1199,17,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/04/2026,25-34,Male,19.2,5.75,0.4,1.43,3338,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/01/2026,55-64,Female,7.5,4.92,0.3,1.65,1523,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/09/2026,45-54,Female,7.56,6.42,0.36,1.79,1177,21,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/27/2026,45-54,Male,18.9,8.86,0.45,1.98,2132,42,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/08/2026,65+,Male,17.7,6.88,0.59,1.16,2574,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/11/2026,65+,Female,6.02,10.45,0.43,2.39,576,14,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/04/2026,65+,Male,16.32,7.97,0.34,2.36,2048,48,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/25/2026,65+,Male,14.19,8.35,0.43,1.95,1699,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/22/2026,18-24,Female,32.56,11.44,0.44,2.58,2846,74,1,32.56,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/03/2026,35-44,Female,49.35,6.53,0.47,1.39,7552,105,1,49.35,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/21/2026,45-54,Female,30.34,9.51,0.41,2.32,3189,74,1,30.34,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/08/2026,18-24,Female,14.4,3.42,0.48,0.71,4210,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/28/2026,45-54,Female,8.75,9.5,0.35,2.77,921,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/03/2026,55-64,Female,9.61,3.9,0.31,1.24,2466,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/17/2026,45-54,Male,21.12,4.63,0.66,0.7,4563,32,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/15/2026,45-54,Male,13.65,4.24,0.35,1.22,3220,39,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/03/2026,55-64,Male,10.88,7.32,0.32,2.27,1487,34,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/23/2026,18-24,Male,13.26,5.77,0.39,1.5,2299,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/12/2026,45-54,Female,13.76,8.19,0.43,1.88,1681,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/23/2026,35-44,Male,23.8,4.79,0.34,1.4,4968,70,1,23.8,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/14/2026,55-64,Male,14.8,5.66,0.37,1.54,2616,40,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/30/2026,65+,Male,11.7,7.85,0.39,2.05,1490,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/28/2026,55-64,Female,10.2,3.32,0.51,0.67,3069,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/12/2026,45-54,Female,27.9,5.42,0.62,0.88,5146,45,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/15/2026,45-54,Female,6.51,7.15,0.31,2.28,911,21,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,35-44,Female,36.0,12.2,0.5,2.44,2951,72,1,36.0,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/05/2026,35-44,Female,21.84,4.49,0.56,0.8,4861,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/07/2026,35-44,Female,20.16,4.9,0.42,1.16,4113,48,1,20.16,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/16/2026,65+,Female,7.22,10.84,0.38,2.89,666,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,25-34,Male,32.34,7.45,0.42,1.77,4343,77,1,32.34,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/27/2026,65+,Male,13.2,8.13,0.44,1.88,1624,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/25/2026,18-24,Male,32.43,8.07,0.47,1.71,4017,69,1,32.43,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/18/2026,65+,Male,6.84,5.92,0.38,1.56,1155,18,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/05/2026,25-34,Female,17.64,8.26,0.42,1.95,2135,42,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/07/2026,18-24,Female,10.2,4.76,0.3,1.58,2142,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/09/2026,35-44,Female,29.24,5.56,0.43,1.3,5258,68,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/15/2026,65+,Female,13.68,6.28,0.38,1.67,2177,36,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/17/2026,55-64,Male,14.62,6.58,0.43,1.53,2223,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/10/2026,45-54,Female,30.87,10.49,0.49,2.13,2943,63,1,30.87,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/07/2026,18-24,Female,8.99,3.98,0.29,1.38,2258,31,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/08/2026,65+,Male,8.36,4.63,0.44,1.04,1804,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/01/2026,65+,Female,5.1,3.26,0.34,0.98,1564,15,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/15/2026,55-64,Male,16.4,11.08,0.4,2.76,1480,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/02/2026,45-54,Female,14.57,3.69,0.31,1.19,3952,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/23/2026,35-44,Male,33.06,6.24,0.57,1.09,5294,58,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/23/2026,65+,Male,2.61,3.13,0.29,1.07,834,9,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/20/2026,18-24,Male,33.0,6.16,0.33,1.86,5353,100,1,33.0,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/13/2026,25-34,Male,18.45,12.84,0.45,2.83,1437,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/11/2026,55-64,Female,7.7,5.72,0.35,1.64,1345,22,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/10/2026,25-34,Female,6.3,5.51,0.3,1.8,1143,21,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/10/2026,18-24,Male,9.1,5.94,0.35,1.69,1531,26,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/16/2026,25-34,Female,24.84,7.65,0.36,2.13,3248,69,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/04/2026,55-64,Male,11.4,8.7,0.38,2.32,1311,30,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/19/2026,55-64,Female,25.2,9.9,0.45,2.19,2545,56,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/09/2026,25-34,Male,12.48,5.48,0.32,1.69,2276,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/25/2026,25-34,Female,37.29,8.02,0.33,2.42,4649,113,1,37.29,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/23/2026,65+,Male,6.72,10.65,0.42,2.47,631,16,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/17/2026,18-24,Female,18.0,6.12,0.4,1.51,2942,45,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/18/2026,55-64,Male,5.27,5.86,0.31,1.84,900,17,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/27/2026,55-64,Male,13.32,5.87,0.36,1.64,2268,37,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/21/2026,65+,Male,3.42,7.4,0.38,1.94,462,9,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/05/2026,25-34,Male,33.17,5.87,0.31,1.89,5651,107,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/08/2026,65+,Female,9.5,6.15,0.5,1.26,1544,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/06/2026,55-64,Female,17.92,6.08,0.32,1.91,2947,56,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,55-64,Male,16.32,5.84,0.34,1.71,2793,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/21/2026,35-44,Female,38.95,5.13,0.41,1.25,7589,95,1,38.95,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/17/2026,25-34,Male,16.47,3.31,0.27,1.22,4969,61,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/03/2026,25-34,Female,12.92,9.93,0.34,2.94,1301,38,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/05/2026,45-54,Female,12.58,6.12,0.34,1.83,2054,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/24/2026,55-64,Female,12.9,7.85,0.43,1.84,1644,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/10/2026,25-34,Male,30.1,6.11,0.35,1.75,4927,86,1,30.1,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/19/2026,55-64,Male,12.8,4.92,0.32,1.54,2602,40,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/29/2026,45-54,Female,11.16,6.94,0.36,1.93,1607,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/19/2026,65+,Male,12.8,4.97,0.4,1.25,2575,32,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/06/2026,18-24,Female,17.5,6.93,0.35,1.98,2527,50,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/25/2026,45-54,Female,10.89,6.59,0.33,1.99,1653,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/25/2026,55-64,Female,6.8,4.82,0.34,1.39,1411,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/19/2026,25-34,Female,72.24,9.83,0.42,2.35,7347,172,2,36.12,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/28/2026,35-44,Female,20.16,5.42,0.48,1.12,3721,42,1,20.16,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/31/2026,45-54,Female,17.1,7.6,0.38,1.99,2249,45,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/09/2026,65+,Male,9.9,12.45,0.45,2.8,795,22,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/02/2026,18-24,Male,10.5,5.27,0.42,1.23,1994,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/06/2026,35-44,Male,9.6,7.42,0.32,2.34,1294,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/09/2026,18-24,Male,10.66,11.6,0.41,2.78,919,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/08/2026,45-54,Female,8.4,8.76,0.35,2.5,959,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/26/2026,55-64,Male,13.2,6.91,0.4,1.74,1911,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/21/2026,45-54,Female,17.94,4.11,0.69,0.6,4367,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/17/2026,55-64,Male,12.24,7.01,0.36,1.97,1747,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/14/2026,18-24,Male,7.8,6.87,0.39,1.8,1135,20,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/13/2026,18-24,Female,18.45,7.67,0.45,1.7,2404,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/20/2026,35-44,Male,18.63,4.41,0.27,1.62,4220,69,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/11/2026,45-54,Female,12.96,5.47,0.36,1.51,2371,36,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/09/2026,18-24,Male,26.22,9.65,0.46,2.08,2717,57,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/01/2026,18-24,Male,28.38,6.81,0.43,1.59,4168,66,1,28.38,EUR
